contig_16605,bin_3
contig_16616,bin_3
contig_16703,bin_3
contig_16861,bin_3
contig_16992,bin_3
contig_16998,bin_3
contig_17155,bin_3
contig_17304,bin_3
contig_17378,bin_3
contig_17665,bin_3
contig_17905,bin_3
contig_18022,bin_3
contig_18664,bin_3
contig_18805,bin_3
contig_18845,bin_3
contig_18860,bin_3
contig_18901,bin_3
contig_18940,bin_3
contig_19096,bin_3
contig_19306,bin_3
contig_19449,bin_3
contig_1980,bin_3
contig_20019,bin_3
contig_20272,bin_3
contig_20335,bin_3
contig_20526,bin_3
contig_20595,bin_3
contig_20601,bin_3
contig_20721,bin_3
contig_20953,bin_3
contig_21025,bin_3
contig_21075,bin_3
contig_21102,bin_3
contig_21127,bin_3
contig_21174,bin_3
contig_21495,bin_3
contig_21545,bin_3
contig_21570,bin_3
contig_21604,bin_3
contig_21662,bin_3
contig_21715,bin_3
contig_21742,bin_3
contig_21995,bin_3
contig_22227,bin_3
contig_22271,bin_3
contig_22290,bin_3
contig_22491,bin_3
contig_22630,bin_3
contig_22798,bin_3
contig_22826,bin_3
contig_22837,bin_3
contig_22921,bin_3
contig_22936,bin_3
contig_22994,bin_3
contig_23051,bin_3
contig_23079,bin_3
contig_23103,bin_3
contig_23316,bin_3
contig_23321,bin_3
contig_23549,bin_3
contig_23569,bin_3
contig_23588,bin_3
contig_23661,bin_3
contig_24471,bin_3
contig_24518,bin_3
contig_24550,bin_3
contig_24553,bin_3
contig_24957,bin_3
contig_25029,bin_3
contig_25154,bin_3
contig_25206,bin_3
contig_25234,bin_3
contig_25351,bin_3
contig_25357,bin_3
contig_25454,bin_3
contig_25484,bin_3
contig_25581,bin_3
contig_25686,bin_3
contig_25690,bin_3
contig_25714,bin_3
contig_25732,bin_3
contig_25758,bin_3
contig_25800,bin_3
contig_25845,bin_3
contig_25867,bin_3
contig_25976,bin_3
contig_26007,bin_3
contig_26022,bin_3
contig_26047,bin_3
contig_26154,bin_3
contig_26167,bin_3
contig_2813,bin_3
contig_3121,bin_3
contig_3525,bin_3
contig_3991,bin_3
contig_4156,bin_3
contig_4498,bin_3
contig_5448,bin_3
contig_5847,bin_3
contig_5853,bin_3
contig_6067,bin_3
contig_612,bin_3
contig_6487,bin_3
contig_6927,bin_3
contig_6959,bin_3
contig_7659,bin_3
contig_7939,bin_3
contig_7946,bin_3
contig_7947,bin_3
contig_7949,bin_3
contig_8118,bin_3
contig_8873,bin_3
contig_8920,bin_3
contig_9418,bin_3
contig_9860,bin_3
contig_6751,bin_4
contig_5054,bin_4
contig_2759,bin_4
contig_3774,bin_4
contig_2208,bin_4
contig_25959,bin_4
contig_10534,bin_4
contig_8191,bin_4
contig_25526,bin_4
contig_5030,bin_4
contig_14983,bin_4
contig_3234,bin_4
contig_25169,bin_4
contig_2751,bin_4
contig_9668,bin_4
contig_10535,bin_4
contig_23975,bin_4
contig_23974,bin_4
contig_1710,bin_4
contig_6998,bin_4
contig_6027,bin_4
contig_10537,bin_4
contig_2753,bin_4
contig_988,bin_4
contig_2754,bin_4
contig_23976,bin_4
contig_25253,bin_4
contig_3230,bin_4
contig_9675,bin_4
contig_8936,bin_4
contig_2395,bin_4
contig_6809,bin_4
contig_19105,bin_4
contig_24688,bin_4
contig_26017,bin_4
contig_24870,bin_4
contig_8348,bin_4
contig_25338,bin_4
contig_999,bin_4
contig_12967,bin_4
contig_12969,bin_4
contig_10446,bin_4
contig_11225,bin_4
contig_12374,bin_4
contig_13409,bin_4
contig_1707,bin_4
contig_17367,bin_4
contig_18209,bin_4
contig_18214,bin_4
contig_18227,bin_4
contig_18450,bin_4
contig_24050,bin_4
contig_24576,bin_4
contig_25056,bin_4
contig_25181,bin_4
contig_25979,bin_4
contig_6200,bin_4
contig_6206,bin_4
contig_6488,bin_4
contig_6564,bin_4
contig_6620,bin_4
contig_7262,bin_4
contig_8177,bin_4
contig_8190,bin_4
contig_8287,bin_4
contig_9610,bin_4
contig_3979,bin_5
contig_3980,bin_5
contig_4061,bin_5
contig_17409,bin_5
contig_1670,bin_5
contig_23909,bin_5
contig_24233,bin_5
contig_26036,bin_5
contig_5165,bin_5
contig_3217,bin_5
contig_25311,bin_5
contig_11817,bin_5
contig_24236,bin_5
contig_6015,bin_5
contig_3216,bin_5
contig_9921,bin_5
contig_13032,bin_5
contig_4063,bin_5
contig_4240,bin_5
contig_3212,bin_5
contig_14513,bin_5
contig_25490,bin_5
contig_2875,bin_5
contig_19443,bin_5
contig_3974,bin_5
contig_24247,bin_5
contig_5491,bin_5
contig_17415,bin_5
contig_4064,bin_5
contig_4913,bin_5
contig_14511,bin_5
contig_17404,bin_5
contig_25654,bin_5
contig_7569,bin_5
contig_6850,bin_5
contig_17417,bin_5
contig_26145,bin_5
contig_25904,bin_5
contig_5144,bin_5
contig_6996,bin_5
contig_24670,bin_5
contig_6994,bin_5
contig_4098,bin_5
contig_4028,bin_5
contig_1667,bin_5
contig_9128,bin_5
contig_6129,bin_5
contig_24362,bin_5
contig_24528,bin_5
contig_6019,bin_5
contig_7118,bin_5
contig_7120,bin_5
contig_24246,bin_5
contig_17418,bin_5
contig_1339,bin_5
contig_5486,bin_5
contig_7119,bin_5
contig_24257,bin_5
contig_2601,bin_5
contig_4367,bin_5
contig_24298,bin_5
contig_10633,bin_5
contig_6130,bin_5
contig_6127,bin_5
contig_6133,bin_5
contig_4877,bin_5
contig_7210,bin_5
contig_12106,bin_5
contig_4837,bin_5
contig_12108,bin_5
contig_4484,bin_5
contig_4531,bin_5
contig_6023,bin_5
contig_8356,bin_5
contig_8675,bin_5
contig_23854,bin_6
contig_9276,bin_6
contig_84,bin_6
contig_4425,bin_6
contig_85,bin_6
contig_80,bin_6
contig_24445,bin_6
contig_16999,bin_6
contig_5869,bin_6
contig_86,bin_6
contig_9113,bin_6
contig_25789,bin_6
contig_81,bin_6
contig_3450,bin_6
contig_83,bin_6
contig_7603,bin_6
contig_7602,bin_6
contig_3465,bin_6
contig_3487,bin_6
contig_24197,bin_6
contig_2480,bin_6
contig_7633,bin_6
contig_12257,bin_6
contig_7453,bin_6
contig_25552,bin_6
contig_7631,bin_6
contig_7632,bin_6
contig_7443,bin_6
contig_7434,bin_6
contig_7447,bin_6
contig_7446,bin_6
contig_12833,bin_6
contig_22929,bin_6
contig_24318,bin_6
contig_22068,bin_6
contig_3118,bin_6
contig_24136,bin_6
contig_4521,bin_6
contig_16679,bin_6
contig_14484,bin_9
contig_22939,bin_9
contig_22815,bin_9
contig_25410,bin_9
contig_24401,bin_9
contig_21732,bin_9
contig_12713,bin_9
contig_7867,bin_9
contig_25799,bin_9
contig_20203,bin_9
contig_15055,bin_9
contig_20070,bin_9
contig_16561,bin_9
contig_19706,bin_9
contig_24946,bin_9
contig_25666,bin_9
contig_24656,bin_9
contig_23611,bin_9
contig_12326,bin_9
contig_9852,bin_9
contig_24295,bin_9
contig_25217,bin_9
contig_24077,bin_9
contig_1856,bin_9
contig_11235,bin_9
contig_24954,bin_9
contig_16278,bin_9
contig_3973,bin_9
contig_23617,bin_9
contig_15846,bin_9
contig_12504,bin_9
contig_25372,bin_9
contig_21335,bin_9
contig_16708,bin_9
contig_23397,bin_9
contig_2851,bin_9
contig_17403,bin_9
contig_16238,bin_9
contig_10022,bin_9
contig_10041,bin_9
contig_10044,bin_9
contig_10056,bin_9
contig_10098,bin_9
contig_10114,bin_9
contig_10115,bin_9
contig_10136,bin_9
contig_10170,bin_9
contig_10292,bin_9
contig_10343,bin_9
contig_10413,bin_9
contig_10428,bin_9
contig_10457,bin_9
contig_10639,bin_9
contig_10654,bin_9
contig_10714,bin_9
contig_10950,bin_9
contig_10951,bin_9
contig_11127,bin_9
contig_11137,bin_9
contig_11181,bin_9
contig_11197,bin_9
contig_11198,bin_9
contig_11226,bin_9
contig_11231,bin_9
contig_11255,bin_9
contig_11385,bin_9
contig_11395,bin_9
contig_11406,bin_9
contig_11538,bin_9
contig_11619,bin_9
contig_11659,bin_9
contig_11672,bin_9
contig_11687,bin_9
contig_11699,bin_9
contig_11718,bin_9
contig_11728,bin_9
contig_11742,bin_9
contig_11770,bin_9
contig_11784,bin_9
contig_11918,bin_9
contig_11961,bin_9
contig_11975,bin_9
contig_11999,bin_9
contig_12046,bin_9
contig_12062,bin_9
contig_12230,bin_9
contig_12246,bin_9
contig_12259,bin_9
contig_12268,bin_9
contig_12280,bin_9
contig_12325,bin_9
contig_12368,bin_9
contig_12439,bin_9
contig_1248,bin_9
contig_12487,bin_9
contig_12546,bin_9
contig_12615,bin_9
contig_12619,bin_9
contig_12638,bin_9
contig_12656,bin_9
contig_12747,bin_9
contig_12781,bin_9
contig_12808,bin_9
contig_12889,bin_9
contig_12904,bin_9
contig_12905,bin_9
contig_12907,bin_9
contig_12908,bin_9
contig_12915,bin_9
contig_12942,bin_9
contig_12955,bin_9
contig_12975,bin_9
contig_12982,bin_9
contig_12992,bin_9
contig_12994,bin_9
contig_13021,bin_9
contig_13043,bin_9
contig_13049,bin_9
contig_13084,bin_9
contig_13092,bin_9
contig_13112,bin_9
contig_13113,bin_9
contig_13135,bin_9
contig_13137,bin_9
contig_13207,bin_9
contig_13217,bin_9
contig_13287,bin_9
contig_13399,bin_9
contig_134,bin_9
contig_13435,bin_9
contig_13447,bin_9
contig_13454,bin_9
contig_13460,bin_9
contig_135,bin_9
contig_13521,bin_9
contig_13565,bin_9
contig_13567,bin_9
contig_13591,bin_9
contig_13620,bin_9
contig_13626,bin_9
contig_13646,bin_9
contig_13660,bin_9
contig_13689,bin_9
contig_13716,bin_9
contig_13718,bin_9
contig_1385,bin_9
contig_13895,bin_9
contig_13897,bin_9
contig_13916,bin_9
contig_13921,bin_9
contig_13927,bin_9
contig_13962,bin_9
contig_13996,bin_9
contig_14009,bin_9
contig_14014,bin_9
contig_14025,bin_9
contig_14084,bin_9
contig_14095,bin_9
contig_14096,bin_9
contig_14115,bin_9
contig_14134,bin_9
contig_1415,bin_9
contig_14171,bin_9
contig_14196,bin_9
contig_14235,bin_9
contig_14238,bin_9
contig_1426,bin_9
contig_14263,bin_9
contig_14343,bin_9
contig_1435,bin_9
contig_14358,bin_9
contig_14376,bin_9
contig_14415,bin_9
contig_14498,bin_9
contig_14518,bin_9
contig_14596,bin_9
contig_14601,bin_9
contig_1468,bin_9
contig_14686,bin_9
contig_14692,bin_9
contig_14704,bin_9
contig_14736,bin_9
contig_14763,bin_9
contig_1477,bin_9
contig_14770,bin_9
contig_14795,bin_9
contig_14851,bin_9
contig_14858,bin_9
contig_14874,bin_9
contig_14933,bin_9
contig_14938,bin_9
contig_1498,bin_9
contig_15008,bin_9
contig_15036,bin_9
contig_15046,bin_9
contig_15064,bin_9
contig_15068,bin_9
contig_15075,bin_9
contig_15094,bin_9
contig_15103,bin_9
contig_15150,bin_9
contig_15180,bin_9
contig_15206,bin_9
contig_15217,bin_9
contig_15218,bin_9
contig_15270,bin_9
contig_15279,bin_9
contig_1528,bin_9
contig_15292,bin_9
contig_15314,bin_9
contig_15348,bin_9
contig_15372,bin_9
contig_15373,bin_9
contig_15409,bin_9
contig_15416,bin_9
contig_15481,bin_9
contig_15482,bin_9
contig_15487,bin_9
contig_15527,bin_9
contig_15537,bin_9
contig_15571,bin_9
contig_15630,bin_9
contig_15634,bin_9
contig_15709,bin_9
contig_15742,bin_9
contig_15762,bin_9
contig_15764,bin_9
contig_15767,bin_9
contig_15791,bin_9
contig_15797,bin_9
contig_15798,bin_9
contig_15813,bin_9
contig_15828,bin_9
contig_15832,bin_9
contig_15842,bin_9
contig_15893,bin_9
contig_15955,bin_9
contig_16079,bin_9
contig_16083,bin_9
contig_16118,bin_9
contig_16162,bin_9
contig_16199,bin_9
contig_16209,bin_9
contig_1626,bin_9
contig_16263,bin_9
contig_16283,bin_9
contig_16284,bin_9
contig_16364,bin_9
contig_16369,bin_9
contig_16381,bin_9
contig_16467,bin_9
contig_16483,bin_9
contig_16554,bin_9
contig_16556,bin_9
contig_16650,bin_9
contig_16665,bin_9
contig_16700,bin_9
contig_16704,bin_9
contig_16711,bin_9
contig_16724,bin_9
contig_16738,bin_9
contig_16743,bin_9
contig_16791,bin_9
contig_16816,bin_9
contig_16828,bin_9
contig_16886,bin_9
contig_16887,bin_9
contig_16942,bin_9
contig_16979,bin_9
contig_16988,bin_9
contig_16995,bin_9
contig_1702,bin_9
contig_17035,bin_9
contig_17045,bin_9
contig_17051,bin_9
contig_17096,bin_9
contig_17130,bin_9
contig_17170,bin_9
contig_17205,bin_9
contig_17236,bin_9
contig_17243,bin_9
contig_17248,bin_9
contig_17251,bin_9
contig_17264,bin_9
contig_17268,bin_9
contig_1729,bin_9
contig_17294,bin_9
contig_17322,bin_9
contig_17328,bin_9
contig_17336,bin_9
contig_17389,bin_9
contig_17400,bin_9
contig_17436,bin_9
contig_17440,bin_9
contig_17466,bin_9
contig_17467,bin_9
contig_17479,bin_9
contig_17495,bin_9
contig_17604,bin_9
contig_1761,bin_9
contig_17652,bin_9
contig_17699,bin_9
contig_17733,bin_9
contig_17775,bin_9
contig_17838,bin_9
contig_17844,bin_9
contig_17846,bin_9
contig_17865,bin_9
contig_17869,bin_9
contig_17913,bin_9
contig_17914,bin_9
contig_17949,bin_9
contig_18007,bin_9
contig_18145,bin_9
contig_18233,bin_9
contig_18259,bin_9
contig_18262,bin_9
contig_18277,bin_9
contig_18281,bin_9
contig_18318,bin_9
contig_18362,bin_9
contig_18434,bin_9
contig_18448,bin_9
contig_18451,bin_9
contig_18473,bin_9
contig_18522,bin_9
contig_1854,bin_9
contig_18570,bin_9
contig_18601,bin_9
contig_18638,bin_9
contig_18666,bin_9
contig_18674,bin_9
contig_18679,bin_9
contig_18683,bin_9
contig_18693,bin_9
contig_18698,bin_9
contig_18737,bin_9
contig_18749,bin_9
contig_18769,bin_9
contig_18866,bin_9
contig_18870,bin_9
contig_18911,bin_9
contig_18957,bin_9
contig_19009,bin_9
contig_19051,bin_9
contig_19055,bin_9
contig_19074,bin_9
contig_19101,bin_9
contig_19161,bin_9
contig_19197,bin_9
contig_19203,bin_9
contig_19232,bin_9
contig_19268,bin_9
contig_19269,bin_9
contig_19279,bin_9
contig_19285,bin_9
contig_19352,bin_9
contig_19361,bin_9
contig_19386,bin_9
contig_19401,bin_9
contig_19456,bin_9
contig_19457,bin_9
contig_19466,bin_9
contig_19469,bin_9
contig_19472,bin_9
contig_19477,bin_9
contig_19495,bin_9
contig_19517,bin_9
contig_19534,bin_9
contig_19535,bin_9
contig_19557,bin_9
contig_19565,bin_9
contig_19585,bin_9
contig_19586,bin_9
contig_19619,bin_9
contig_19630,bin_9
contig_19659,bin_9
contig_19672,bin_9
contig_19701,bin_9
contig_19719,bin_9
contig_19729,bin_9
contig_19730,bin_9
contig_19748,bin_9
contig_1978,bin_9
contig_19786,bin_9
contig_19789,bin_9
contig_19839,bin_9
contig_19913,bin_9
contig_19942,bin_9
contig_20022,bin_9
contig_20161,bin_9
contig_20188,bin_9
contig_20192,bin_9
contig_20206,bin_9
contig_20209,bin_9
contig_20211,bin_9
contig_20214,bin_9
contig_20225,bin_9
contig_20263,bin_9
contig_20265,bin_9
contig_20282,bin_9
contig_20283,bin_9
contig_20284,bin_9
contig_20285,bin_9
contig_20286,bin_9
contig_20307,bin_9
contig_20336,bin_9
contig_20370,bin_9
contig_20379,bin_9
contig_20410,bin_9
contig_20413,bin_9
contig_20423,bin_9
contig_20484,bin_9
contig_20490,bin_9
contig_20496,bin_9
contig_20521,bin_9
contig_20533,bin_9
contig_20603,bin_9
contig_20622,bin_9
contig_20645,bin_9
contig_20661,bin_9
contig_20667,bin_9
contig_20675,bin_9
contig_20697,bin_9
contig_20705,bin_9
contig_20797,bin_9
contig_20834,bin_9
contig_2086,bin_9
contig_20876,bin_9
contig_20888,bin_9
contig_20889,bin_9
contig_20939,bin_9
contig_21006,bin_9
contig_21026,bin_9
contig_21048,bin_9
contig_21051,bin_9
contig_21103,bin_9
contig_21112,bin_9
contig_21142,bin_9
contig_21144,bin_9
contig_21185,bin_9
contig_21214,bin_9
contig_21228,bin_9
contig_21282,bin_9
contig_21316,bin_9
contig_2141,bin_9
contig_21441,bin_9
contig_21452,bin_9
contig_21490,bin_9
contig_21552,bin_9
contig_21559,bin_9
contig_21709,bin_9
contig_21748,bin_9
contig_21790,bin_9
contig_21806,bin_9
contig_21896,bin_9
contig_21908,bin_9
contig_21945,bin_9
contig_22011,bin_9
contig_22016,bin_9
contig_22023,bin_9
contig_22062,bin_9
contig_22109,bin_9
contig_22114,bin_9
contig_22117,bin_9
contig_22139,bin_9
contig_22144,bin_9
contig_22192,bin_9
contig_22207,bin_9
contig_22220,bin_9
contig_22228,bin_9
contig_22287,bin_9
contig_22307,bin_9
contig_22321,bin_9
contig_22338,bin_9
contig_22356,bin_9
contig_2236,bin_9
contig_22362,bin_9
contig_22372,bin_9
contig_22414,bin_9
contig_22434,bin_9
contig_22468,bin_9
contig_22523,bin_9
contig_22547,bin_9
contig_22548,bin_9
contig_22601,bin_9
contig_22661,bin_9
contig_22662,bin_9
contig_22672,bin_9
contig_22737,bin_9
contig_22755,bin_9
contig_22777,bin_9
contig_22788,bin_9
contig_22846,bin_9
contig_22886,bin_9
contig_22920,bin_9
contig_22947,bin_9
contig_23035,bin_9
contig_23065,bin_9
contig_23171,bin_9
contig_23191,bin_9
contig_23202,bin_9
contig_23209,bin_9
contig_23253,bin_9
contig_23258,bin_9
contig_23288,bin_9
contig_23303,bin_9
contig_23307,bin_9
contig_23310,bin_9
contig_23327,bin_9
contig_23329,bin_9
contig_23361,bin_9
contig_23374,bin_9
contig_23471,bin_9
contig_23492,bin_9
contig_23511,bin_9
contig_23548,bin_9
contig_23559,bin_9
contig_23567,bin_9
contig_23584,bin_9
contig_2361,bin_9
contig_23632,bin_9
contig_23651,bin_9
contig_23680,bin_9
contig_23685,bin_9
contig_23721,bin_9
contig_23780,bin_9
contig_23782,bin_9
contig_23799,bin_9
contig_23810,bin_9
contig_23839,bin_9
contig_23842,bin_9
contig_2392,bin_9
contig_2396,bin_9
contig_23980,bin_9
contig_24060,bin_9
contig_24066,bin_9
contig_24180,bin_9
contig_24181,bin_9
contig_24231,bin_9
contig_24292,bin_9
contig_24293,bin_9
contig_24294,bin_9
contig_24363,bin_9
contig_24372,bin_9
contig_24373,bin_9
contig_24378,bin_9
contig_24399,bin_9
contig_24421,bin_9
contig_24484,bin_9
contig_24541,bin_9
contig_24591,bin_9
contig_2461,bin_9
contig_24611,bin_9
contig_24653,bin_9
contig_24746,bin_9
contig_24773,bin_9
contig_24806,bin_9
contig_24828,bin_9
contig_24854,bin_9
contig_24875,bin_9
contig_24890,bin_9
contig_24932,bin_9
contig_2498,bin_9
contig_25001,bin_9
contig_25011,bin_9
contig_25042,bin_9
contig_25051,bin_9
contig_25095,bin_9
contig_25109,bin_9
contig_25145,bin_9
contig_25150,bin_9
contig_25160,bin_9
contig_25161,bin_9
contig_25187,bin_9
contig_25231,bin_9
contig_25272,bin_9
contig_25374,bin_9
contig_25421,bin_9
contig_25435,bin_9
contig_25460,bin_9
contig_25506,bin_9
contig_25509,bin_9
contig_25555,bin_9
contig_25601,bin_9
contig_25622,bin_9
contig_25641,bin_9
contig_25648,bin_9
contig_25649,bin_9
contig_25694,bin_9
contig_25704,bin_9
contig_25719,bin_9
contig_25751,bin_9
contig_25762,bin_9
contig_2577,bin_9
contig_25774,bin_9
contig_25836,bin_9
contig_25873,bin_9
contig_25909,bin_9
contig_25911,bin_9
contig_25924,bin_9
contig_25945,bin_9
contig_25975,bin_9
contig_25981,bin_9
contig_25995,bin_9
contig_26035,bin_9
contig_26113,bin_9
contig_26141,bin_9
contig_26168,bin_9
contig_26187,bin_9
contig_2707,bin_9
contig_2708,bin_9
contig_2709,bin_9
contig_2768,bin_9
contig_2843,bin_9
contig_2901,bin_9
contig_2909,bin_9
contig_2913,bin_9
contig_2920,bin_9
contig_3028,bin_9
contig_3040,bin_9
contig_3426,bin_9
contig_3583,bin_9
contig_3586,bin_9
contig_3587,bin_9
contig_3588,bin_9
contig_3631,bin_9
contig_3640,bin_9
contig_371,bin_9
contig_3727,bin_9
contig_3770,bin_9
contig_3796,bin_9
contig_3811,bin_9
contig_3891,bin_9
contig_3928,bin_9
contig_3934,bin_9
contig_3999,bin_9
contig_4080,bin_9
contig_4094,bin_9
contig_4157,bin_9
contig_4161,bin_9
contig_4339,bin_9
contig_4398,bin_9
contig_4424,bin_9
contig_4426,bin_9
contig_4454,bin_9
contig_4537,bin_9
contig_4566,bin_9
contig_4589,bin_9
contig_4620,bin_9
contig_4783,bin_9
contig_4828,bin_9
contig_4923,bin_9
contig_4948,bin_9
contig_4971,bin_9
contig_5084,bin_9
contig_5085,bin_9
contig_5114,bin_9
contig_5159,bin_9
contig_5228,bin_9
contig_5248,bin_9
contig_5271,bin_9
contig_5294,bin_9
contig_5316,bin_9
contig_5373,bin_9
contig_5438,bin_9
contig_5574,bin_9
contig_5593,bin_9
contig_5609,bin_9
contig_5612,bin_9
contig_5678,bin_9
contig_5698,bin_9
contig_5716,bin_9
contig_5739,bin_9
contig_5790,bin_9
contig_5848,bin_9
contig_5926,bin_9
contig_5957,bin_9
contig_5996,bin_9
contig_6007,bin_9
contig_6043,bin_9
contig_6093,bin_9
contig_6166,bin_9
contig_6220,bin_9
contig_6224,bin_9
contig_6231,bin_9
contig_6244,bin_9
contig_6262,bin_9
contig_6314,bin_9
contig_6336,bin_9
contig_6385,bin_9
contig_6603,bin_9
contig_6608,bin_9
contig_6626,bin_9
contig_6644,bin_9
contig_6703,bin_9
contig_6854,bin_9
contig_6924,bin_9
contig_7020,bin_9
contig_7021,bin_9
contig_7027,bin_9
contig_7042,bin_9
contig_7074,bin_9
contig_7092,bin_9
contig_7097,bin_9
contig_7183,bin_9
contig_7286,bin_9
contig_7301,bin_9
contig_7337,bin_9
contig_7338,bin_9
contig_7349,bin_9
contig_7386,bin_9
contig_7398,bin_9
contig_7478,bin_9
contig_7493,bin_9
contig_7496,bin_9
contig_7498,bin_9
contig_7500,bin_9
contig_7539,bin_9
contig_7645,bin_9
contig_7658,bin_9
contig_7676,bin_9
contig_7680,bin_9
contig_7681,bin_9
contig_7697,bin_9
contig_7719,bin_9
contig_7771,bin_9
contig_7808,bin_9
contig_7825,bin_9
contig_7856,bin_9
contig_7877,bin_9
contig_8030,bin_9
contig_8268,bin_9
contig_8331,bin_9
contig_8391,bin_9
contig_8423,bin_9
contig_8433,bin_9
contig_8435,bin_9
contig_8442,bin_9
contig_8455,bin_9
contig_8544,bin_9
contig_8546,bin_9
contig_8581,bin_9
contig_8641,bin_9
contig_8657,bin_9
contig_8666,bin_9
contig_8672,bin_9
contig_8693,bin_9
contig_8706,bin_9
contig_8797,bin_9
contig_8858,bin_9
contig_8888,bin_9
contig_8964,bin_9
contig_8966,bin_9
contig_9066,bin_9
contig_9100,bin_9
contig_9112,bin_9
contig_9141,bin_9
contig_9169,bin_9
contig_9282,bin_9
contig_9288,bin_9
contig_9325,bin_9
contig_9328,bin_9
contig_9342,bin_9
contig_9357,bin_9
contig_944,bin_9
contig_946,bin_9
contig_9464,bin_9
contig_9533,bin_9
contig_9604,bin_9
contig_9680,bin_9
contig_9701,bin_9
contig_9710,bin_9
contig_9801,bin_9
contig_9865,bin_9
contig_987,bin_9
contig_9892,bin_9
contig_9893,bin_9
contig_9937,bin_9
contig_9941,bin_9
contig_9974,bin_9
contig_9975,bin_9
contig_13106,bin_11
contig_6016,bin_11
contig_26185,bin_11
contig_23437,bin_11
contig_16457,bin_11
contig_23646,bin_11
contig_23347,bin_11
contig_21949,bin_11
contig_23819,bin_11
contig_2702,bin_11
contig_5409,bin_11
contig_21572,bin_11
contig_8578,bin_11
contig_13707,bin_11
contig_20274,bin_11
contig_23523,bin_11
contig_24851,bin_11
contig_24967,bin_11
